_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
2271432,4153544,2017.0,2019.0,1959.0,PRIVATE,13,Toronto Centre,108 ISABELLA ST,11,262,2019-12-03,78,Evaluation needs to be conducted in 2 years,19,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,,S1322,43.668991923,-79.379987892,314462.32399999996,4836345.619
2271433,4153521,2017.0,2019.0,1960.0,PRIVATE,13,Toronto Centre,135 ISABELLA ST,9,79,2019-12-03,73,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,3.0,3.0,4.0,,3.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,,S1322,43.669040993,-79.37729738,314679.289,4836351.3780000005
2271434,4153522,2017.0,2019.0,1960.0,PRIVATE,13,Toronto Centre,137 ISABELLA ST,7,56,2019-12-03,86,Evaluation needs to be conducted in 3 years,18,4.0,4.0,5.0,5.0,4.0,4.0,,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,,S1322,43.669152716999996,-79.376810925,314718.501,4836363.844
2271435,4250538,2017.0,2019.0,1960.0,PRIVATE,13,Toronto Centre,414 JARVIS ST,4,35,2019-12-03,63,Evaluation needs to be conducted in 1 year,15,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,,2.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,,,S1326,43.664772523,-79.3781317195,314612.964,4835876.1280000005
2271436,4153532,2017.0,2019.0,1965.0,PRIVATE,13,Toronto Centre,55 ISABELLA ST,12,82,2019-12-03,71,Evaluation needs to be conducted in 2 years,18,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,,4.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,2.0,,S1322,43.667777746000006,-79.383098557,314211.655,4836210.379
2271437,4153547,2017.0,2019.0,1915.0,PRIVATE,13,Toronto Centre,44 HUNTLEY ST,3,26,2019-12-03,73,Evaluation needs to be conducted in 2 years,14,3.0,4.0,5.0,3.0,4.0,3.0,,4.0,,,4.0,3.0,5.0,3.0,3.0,3.0,,4.0,,,S1322,43.670057953800004,-79.378947526,314546.31,4836463.217
2271438,4153484,2017.0,2019.0,1900.0,SOCIAL HOUSING,13,Toronto Centre,32 GRENVILLE ST,12,50,2019-12-03,91,Evaluation needs to be conducted in 3 years,19,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,,4.0,4.0,5.0,S1325,,,314032.437,4835559.403
2271439,4233264,2017.0,2019.0,2007.0,PRIVATE,13,Toronto Centre,50 GERRARD ST E,12,188,2019-12-03,87,Evaluation needs to be conducted in 3 years,18,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,,5.0,5.0,5.0,4.0,4.0,4.0,,4.0,5.0,5.0,S1328,43.6599201905,-79.3793368695,314521.382,4835356.313999999
2271440,4167694,2017.0,2019.0,1980.0,TCHC,13,Toronto Centre,325 GERRARD ST E,6,72,2019-12-03,58,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,,2.0,3.0,4.0,3.0,3.0,3.0,,4.0,3.0,,S1330,43.662101254,-79.36550611199999,315631.42100000003,4835581.8889999995
2271441,4167701,2017.0,2019.0,1980.0,TCHC,13,Toronto Centre,417 GERRARD ST E,3,12,2019-12-03,65,Evaluation needs to be conducted in 1 year,16,2.0,3.0,4.0,3.0,2.0,4.0,,3.0,,,3.0,4.0,4.0,3.0,3.0,4.0,,3.0,4.0,3.0,S1330,43.662174654,-79.362077852,315907.982,4835572.868
2271442,4153506,2017.0,2019.0,1940.0,PRIVATE,13,Toronto Centre,83 GLOUCESTER ST,3,27,2019-12-03,75,Evaluation needs to be conducted in 2 years,15,4.0,3.0,4.0,3.0,3.0,3.0,,5.0,,3.0,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,,,S1322,43.667333372200005,-79.3809735781,314383.363,4836160.296
2271443,4153536,2019.0,2019.0,1928.0,PRIVATE,13,Toronto Centre,50 GLOUCESTER ST,3,35,2019-12-03,77,Evaluation needs to be conducted in 2 years,14,4.0,3.0,4.0,3.0,4.0,3.0,,4.0,,,3.0,5.0,5.0,4.0,4.0,4.0,,4.0,,,S1322,43.6673313703,-79.38310259890001,314211.661,4836159.836
2271444,4153535,2017.0,2019.0,1960.0,PRIVATE,13,Toronto Centre,60 GLOUCESTER ST,11,77,2019-12-03,69,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,2.0,,S1322,43.6673903164,-79.3827012027,314244.024,4836166.429
2271445,4156725,2017.0,2019.0,2009.0,SOCIAL HOUSING,13,Toronto Centre,160 JARVIS ST,6,98,2019-12-03,88,Evaluation needs to be conducted in 3 years,19,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,5.0,S1332,43.654672753999996,-79.373968369,314934.897,4834789.433
2271446,4153475,2017.0,2019.0,1960.0,PRIVATE,13,Toronto Centre,437 JARVIS ST,7,76,2019-12-03,72,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,4.0,3.0,,3.0,4.0,,3.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,,S1326,43.6640870859,-79.3767455486,314724.86699999997,4835800.143999999
2271447,4153431,2017.0,2019.0,1983.0,SOCIAL HOUSING,13,Toronto Centre,90 SHUTER ST,10,77,2019-12-03,78,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,3.0,3.0,5.0,2.0,5.0,4.0,,3.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S1332,43.655490881000006,-79.3742822812,314924.96,4834845.425
2271448,4153494,2017.0,2019.0,1927.0,PRIVATE,13,Toronto Centre,54 MAITLAND ST,4,45,2019-12-03,89,Evaluation needs to be conducted in 3 years,15,5.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,5.0,5.0,5.0,4.0,5.0,,5.0,4.0,,S1326,43.664766799700004,-79.3814874768,314342.322,4835875.113
2271449,4153492,2017.0,2019.0,1928.0,PRIVATE,13,Toronto Centre,58 MAITLAND ST,4,45,2019-12-03,75,Evaluation needs to be conducted in 2 years,15,3.0,4.0,4.0,3.0,3.0,3.0,,4.0,,,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S1326,43.66483495399999,-79.3811923705,314366.11199999996,4835882.717
2271450,4153501,2017.0,2019.0,1965.0,PRIVATE,13,Toronto Centre,100 MAITLAND ST,18,102,2019-12-03,84,Evaluation needs to be conducted in 2 years,20,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,S1326,43.6650800354,-79.37968177479999,314487.904,4835910.112
2271451,4167680,2017.0,2019.0,2006.0,TCHC,13,Toronto Centre,259 SUMACH ST,3,47,2019-12-03,64,Evaluation needs to be conducted in 1 year,17,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,,,3.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,,S1330,43.662405994,-79.360720129,316017.373,4835616.37
2271452,4167687,2017.0,2019.0,1948.0,TCHC,13,Toronto Centre,260 SUMACH ST,3,48,2019-12-03,67,Evaluation needs to be conducted in 2 years,17,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,,3.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,,S1330,43.66223715,-79.361553726,315950.172,4835597.5
2271453,4153444,2017.0,2019.0,1986.0,TCHC,13,Toronto Centre,291 GEORGE ST,5,132,2019-12-03,76,Evaluation needs to be conducted in 2 years,18,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,,3.0,5.0,5.0,4.0,4.0,4.0,,5.0,4.0,3.0,S1328,43.65837995,-79.373485597,314988.482,4835167.438999999
2271454,4153598,2017.0,2019.0,1969.0,PRIVATE,13,Toronto Centre,77 HOWARD ST,24,381,2019-12-03,79,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,S1323,43.6708658247,-79.3728064407,315041.394,4836553.713
2271455,4155931,2017.0,2019.0,2008.0,SOCIAL HOUSING,13,Toronto Centre,490 SHERBOURNE ST,11,112,2019-12-03,85,Evaluation needs to be conducted in 2 years,19,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,,5.0,4.0,4.0,S1326,43.66759196,-79.375398711,314832.654,4836190.618
2271456,4167684,2017.0,2019.0,1948.0,TCHC,13,Toronto Centre,274 SACKVILLE ST,6,71,2019-12-03,59,Evaluation needs to be conducted in 1 year,17,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,3.0,,S1330,43.661533685,-79.36404948,315749.006,4835519.022
2271457,4167685,2017.0,2019.0,1948.0,TCHC,13,Toronto Centre,295 SACKVILLE ST,3,48,2019-12-03,56,Evaluation needs to be conducted in 1 year,17,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1330,43.661707766999996,-79.36326298,315813.619,4835552.43
2271458,4153440,2017.0,2019.0,1838.0,PRIVATE,13,Toronto Centre,262 SHERBOURNE ST,3,10,2019-12-03,94,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,5.0,5.0,4.0,,5.0,,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,,S1328,43.6591658607,-79.3715926671,315141.288,4835254.045
2271459,4153573,2017.0,2019.0,1975.0,TCHC,13,Toronto Centre,251 SHERBOURNE ST,7,200,2019-12-03,60,Evaluation needs to be conducted in 1 year,18,3.0,3.0,5.0,2.0,3.0,3.0,1.0,3.0,3.0,,3.0,5.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,,S1329,43.659299401000006,-79.3709200965,315195.512,4835268.965
2271460,4156374,2017.0,2019.0,1975.0,TCHC,13,Toronto Centre,257 SHERBOURNE ST,4,102,2019-12-03,61,Evaluation needs to be conducted in 1 year,18,3.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1329,43.6593567184,-79.3711764365,315174.827,4835275.301
2271461,4153441,2017.0,2019.0,1809.0,PRIVATE,13,Toronto Centre,260 SHERBOURNE ST,4,10,2019-12-03,91,Evaluation needs to be conducted in 3 years,16,5.0,5.0,5.0,5.0,4.0,5.0,,5.0,,,5.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,,S1328,43.659098979899994,-79.3715644023,315143.57899999997,4835246.618
2271462,4153540,2017.0,2019.0,2016.0,PRIVATE,13,Toronto Centre,66 ISABELLA ST,23,411,2019-12-03,92,Evaluation needs to be conducted in 3 years,20,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,S1322,,,314228.321,4836286.651000001
2271463,4153527,2019.0,2019.0,1928.0,PRIVATE,13,Toronto Centre,81 ISABELLA ST,3,48,2019-12-03,86,Evaluation needs to be conducted in 3 years,14,4.0,5.0,4.0,4.0,4.0,3.0,,4.0,,,4.0,5.0,5.0,4.0,5.0,4.0,,5.0,,,S1322,43.668210902,-79.381025994,314378.731,4836258.734
2271464,4167698,2017.0,2019.0,1963.0,PRIVATE,13,Toronto Centre,40 ALEXANDER ST,19,244,2019-12-03,91,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,S1326,,,314334.646,4835774.919
2271465,4167699,2017.0,2019.0,1963.0,PRIVATE,13,Toronto Centre,50 ALEXANDER ST,29,217,2019-12-03,91,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,S1326,,,314334.646,4835774.919
2271466,4156038,2017.0,2019.0,1969.0,TCHC,13,Toronto Centre,375 BLEECKER ST,24,327,2019-12-03,49,Building Audit,18,2.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,,S1323,43.670607632,-79.374814757,314879.229,4836525.723999999
2271467,4264094,2017.0,2019.0,2013.0,PRIVATE,13,Toronto Centre,132 BERKELEY ST,10,177,2019-12-02,100,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,S1335,43.654807461000004,-79.365773301,315593.156,4834753.59
2271468,4153334,2017.0,2019.0,1993.0,SOCIAL HOUSING,12,Toronto-St. Paul's,339 ALBANY AVE,4,42,2019-12-02,82,Evaluation needs to be conducted in 2 years,17,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,,4.0,4.0,5.0,5.0,4.0,4.0,,4.0,4.0,,S1236,43.6754298022,-79.4139451731,311723.405,4837056.473
2271469,4153877,2017.0,2019.0,1955.0,PRIVATE,12,Toronto-St. Paul's,1 ORIOLE RD,8,80,2019-12-02,94,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,,4.0,4.0,,S1232,43.6872902889,-79.3997313945,312868.006,4838375.428
2271470,4153760,2017.0,2019.0,1993.0,TCHC,12,Toronto-St. Paul's,384 MOUNT PLEASANT RD,8,155,2019-12-02,83,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,S1233,43.698358176099994,-79.38695482600001,313896.36199999996,4839606.393999999
2271471,4153820,2017.0,2019.0,1968.0,PRIVATE,12,Toronto-St. Paul's,890 MOUNT PLEASANT RD,19,145,2019-12-02,89,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,S1221,43.7107286629,-79.3914657004,313530.971,4840980.259
2271472,4153802,2017.0,2019.0,1963.0,PRIVATE,12,Toronto-St. Paul's,199 ROEHAMPTON AVE,12,125,2019-12-02,86,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,,4.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,,S1221,43.709034865,-79.392111771,313478.88899999997,4840792.969
2271473,4153822,2017.0,2019.0,1964.0,PRIVATE,12,Toronto-St. Paul's,200 ROEHAMPTON AVE,13,228,2019-12-02,81,Evaluation needs to be conducted in 2 years,19,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,,S1221,43.70953529,-79.39239920600001,313455.652,4840848.535
2271474,4153803,2017.0,2019.0,1964.0,PRIVATE,12,Toronto-St. Paul's,245 ROEHAMPTON AVE,15,83,2019-12-02,80,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,S1221,43.709160333999996,-79.391292239,313544.918,4840806.994
2271475,4153821,2017.0,2019.0,1963.0,PRIVATE,12,Toronto-St. Paul's,250 ROEHAMPTON AVE,11,91,2019-12-02,79,Evaluation needs to be conducted in 2 years,17,4.0,5.0,5.0,3.0,3.0,4.0,,2.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,,S1221,43.709736351000004,-79.391538167,313525.015,4840870.962
2271476,4153817,2017.0,2019.0,1954.0,PRIVATE,12,Toronto-St. Paul's,117 BROADWAY AVE,4,71,2019-12-02,70,Evaluation needs to be conducted in 2 years,18,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,,S1221,43.710438992,-79.392666123,313434.01,4840948.906
2271477,4153818,2017.0,2019.0,1950.0,PRIVATE,12,Toronto-St. Paul's,127 BROADWAY AVE,4,60,2019-12-02,71,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,,S1221,43.71038218100001,-79.392210062,313470.772,4840942.642
2271478,4153425,2017.0,2019.0,1900.0,SOCIAL HOUSING,13,Toronto Centre,244 CHURCH ST,3,60,2019-12-02,79,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,3.0,4.0,3.0,,4.0,,5.0,3.0,3.0,5.0,4.0,4.0,4.0,,4.0,,5.0,S1332,43.6559630817,-79.377259039,314684.79,4834897.546
2271479,4156548,2017.0,2019.0,2010.0,PRIVATE,12,Toronto-St. Paul's,65 LILLIAN ST,10,141,2019-12-02,97,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,S1228,43.7061847,-79.39322488100001,313389.587,4840476.209
2271480,4153457,2017.0,2019.0,1995.0,SOCIAL HOUSING,13,Toronto Centre,80 DUNDAS ST E,15,138,2019-12-02,76,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,3.0,5.0,S1328,43.656516289799995,-79.3781464612,314613.128,4834958.909
2271481,4153801,2017.0,2019.0,1981.0,TCHC,12,Toronto-St. Paul's,130 EGLINTON AVE E,15,266,2019-12-02,77,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,S1221,43.7080325071,-79.3945783952,313280.50399999996,4840680.403
2271482,4153782,2017.0,2019.0,1966.0,PRIVATE,12,Toronto-St. Paul's,45 DUNFIELD AVE,30,575,2019-12-02,91,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,S1228,,,313298.64,4840484.18
2271483,4235524,2017.0,2019.0,1996.0,PRIVATE,12,Toronto-St. Paul's,1920 YONGE ST,7,102,2019-12-02,84,Evaluation needs to be conducted in 2 years,17,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,5.0,5.0,,5.0,4.0,,S1227,43.698779468000005,-79.3972801771,313085.05100000004,4839644.265
2271484,4153878,2017.0,2019.0,1955.0,PRIVATE,12,Toronto-St. Paul's,23 ORIOLE RD,4,47,2019-12-02,92,Evaluation needs to be conducted in 3 years,18,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,,S1232,43.687767379300006,-79.3997287568,312868.154,4838428.432
2271485,4153879,2017.0,2019.0,1955.0,PRIVATE,12,Toronto-St. Paul's,37 ORIOLE RD,4,50,2019-12-02,88,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,5.0,4.0,4.0,,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,,S1232,43.6882940924,-79.3999022,312854.1,4838486.933
2271486,4153375,2017.0,2019.0,1959.0,PRIVATE,12,Toronto-St. Paul's,268 POPLAR PLAINS RD,10,59,2019-12-02,80,Evaluation needs to be conducted in 2 years,16,5.0,4.0,5.0,4.0,4.0,4.0,,4.0,3.0,,4.0,4.0,5.0,3.0,4.0,4.0,,3.0,4.0,,S1237,43.6856691737,-79.4040338654,312521.347,4838194.933
2271487,4156549,2017.0,2019.0,1965.0,PRIVATE,12,Toronto-St. Paul's,88 REDPATH AVE,16,186,2019-12-02,83,Evaluation needs to be conducted in 2 years,19,5.0,5.0,5.0,2.0,5.0,3.0,4.0,5.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,S1228,43.706282513999994,-79.392569719,313442.376,4840487.143
2271488,4257267,2017.0,2019.0,1969.0,PRIVATE,12,Toronto-St. Paul's,95 REDPATH AVE,14,93,2019-12-02,79,Evaluation needs to be conducted in 2 years,19,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,,S1228,43.70694087,-79.392039669,313485.001,4840560.34
2271489,4153456,2017.0,2019.0,1929.0,PRIVATE,13,Toronto Centre,262 JARVIS ST,6,72,2019-12-02,76,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,2.0,4.0,4.0,,4.0,3.0,,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,,S1328,43.6596564148,-79.3760533854,314781.42600000004,4835308.004
2271490,4155887,2017.0,2019.0,1959.0,PRIVATE,12,Toronto-St. Paul's,70 HEATH ST W,3,35,2019-12-02,89,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,S1232,43.6899134728,-79.3986248426,312956.853,4838666.964
2271491,4155919,2017.0,2019.0,1959.0,PRIVATE,12,Toronto-St. Paul's,80 HEATH ST W,3,35,2019-12-02,87,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,S1232,43.689525788999994,-79.399154737,312913.92699999997,4838624.797
2271492,4156294,2017.0,2019.0,1959.0,PRIVATE,12,Toronto-St. Paul's,90 HEATH ST W,3,37,2019-12-02,88,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,S1232,43.689842541000004,-79.39896077899999,312888.418,4838617.756
2271493,4153916,2017.0,2019.0,1927.0,PRIVATE,12,Toronto-St. Paul's,48 LAWTON BLVD,3,19,2019-12-02,69,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,3.0,2.0,4.0,,4.0,,3.0,3.0,2.0,5.0,3.0,3.0,4.0,,4.0,3.0,,S1232,43.691667031,-79.396207889,313151.182,4838862.973999999
2271494,4153915,2017.0,2019.0,1915.0,PRIVATE,12,Toronto-St. Paul's,50 LAWTON BLVD,3,20,2019-12-02,73,Evaluation needs to be conducted in 2 years,16,3.0,4.0,4.0,3.0,3.0,4.0,,4.0,,4.0,4.0,3.0,5.0,3.0,3.0,4.0,,4.0,3.0,,S1232,43.691863282,-79.396100397,313143.397,4838889.911
2271495,4153753,2017.0,2019.0,1980.0,TCHC,12,Toronto-St. Paul's,71 MERTON ST,10,167,2019-12-02,81,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,S1233,43.696320863000004,-79.394123596,313318.526,4839380.245
2271496,4153339,2017.0,2019.0,1967.0,PRIVATE,12,Toronto-St. Paul's,640 DAVENPORT RD,5,25,2019-12-02,91,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,5.0,4.0,3.0,,4.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,,S1236,43.677041538400005,-79.4134459783,311763.48,4837235.568
2271497,4153767,2017.0,2019.0,1973.0,PRIVATE,12,Toronto-St. Paul's,33 DAVISVILLE AVE,21,266,2019-12-02,92,Evaluation needs to be conducted in 3 years,19,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,,S1233,43.698395188599996,-79.39492383470001,313253.99199999997,4839609.66
2271498,4153875,2017.0,2019.0,1969.0,PRIVATE,12,Toronto-St. Paul's,40 DELISLE AVE,10,100,2019-12-02,91,Evaluation needs to be conducted in 3 years,18,5.0,4.0,5.0,5.0,5.0,3.0,,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,,S1232,43.6889903412,-79.3967288082,313109.822,4838564.588
2271499,4153876,2017.0,2019.0,1964.0,PRIVATE,12,Toronto-St. Paul's,70 DELISLE AVE,12,180,2019-12-02,92,Evaluation needs to be conducted in 3 years,19,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,,S1232,43.688804973,-79.39776040609999,313026.688,4838543.893999999
2271500,4155600,2017.0,2019.0,1973.0,TCHC,13,Toronto Centre,155 SHERBOURNE ST,16,301,2019-12-02,64,Evaluation needs to be conducted in 1 year,18,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,,S1329,43.6555922823,-79.3695219097,315308.923,4834857.287
2271501,4153434,2017.0,2019.0,1978.0,TCHC,13,Toronto Centre,200 SHERBOURNE ST,7,174,2019-12-02,62,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,S1332,43.657118655699996,-79.3709227315,315195.67100000003,4835026.678
2271502,4155731,2017.0,2019.0,1967.0,PRIVATE,12,Toronto-St. Paul's,330 SPADINA RD,22,141,2019-12-02,85,Evaluation needs to be conducted in 2 years,20,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,S1236,43.683502319,-79.411166001,311926.227,4837949.908
